
top


thermal profiler   SN:2001   FW:1.20

2010/00/10 05:52:29  Volts=3.79  scan=0s  log=0s     fw=1.20
options: (C)lock  (I)ntervals  (O)ffload   (V)iew  (R)un
>
offload
kSUM2001.txt,152555,2009/01/27 07:00:00,2010/00/10 05:52:26
2015/10/10 09:50:00,4.09,30.5,38.5,29.8,30.3
2015/10/10 10:00:00,4.09,30.5,42.0,30.1,33.2
2015/10/10 10:10:00,4.09,31.0,44.4,30.3,33.8
2015/10/10 10:20:00,4.09,31.0,45.9,30.5,30.7
2015/10/10 10:30:00,4.09,31.5,47.2,31.0,32.2
2015/10/10 10:40:00,4.09,31.5,47.5,31.1,33.7
2015/10/10 10:50:00,4.09,31.5,47.8,31.0,32.1
2015/10/10 11:00:00,4.09,32.0,48.0,31.2,31.2
2015/10/10 11:10:00,4.09,32.0,48.3,31.3,31.0
2015/10/10 11:20:00,4.09,31.5,48.3,31.2,30.9
2015/10/10 11:30:00,4.09,31.5,48.2,31.0,31.7
2015/10/10 11:40:00,4.09,31.5,48.3,31.1,31.8
2015/10/10 11:50:00,4.09,31.5,48.4,31.0,32.3
2015/10/10 12:00:00,4.09,31.5,48.5,31.0,33.1
2015/10/10 12:10:00,4.09,32.0,48.8,31.1,32.3
2015/10/10 12:20:00,4.09,32.0,49.2,31.3,33.5
2015/10/10 12:30:00,4.09,32.0,50.4,31.5,33.3
2015/10/10 12:40:00,4.09,32.0,51.1,31.5,32.2
2015/10/10 12:50:00,4.09,32.0,52.0,31.5,31.4
2015/10/10 13:00:00,4.09,32.0,52.4,31.6,31.3
2015/10/10 13:10:00,4.09,32.0,52.1,31.5,32.4
2015/10/10 13:20:00,4.09,32.0,51.8,31.5,32.8
2015/10/10 13:30:00,4.09,32.0,51.3,31.2,32.6
2015/10/10 13:40:00,4.09,32.0,51.5,31.4,32.1
2015/10/10 13:50:00,4.08,32.0,51.5,30.8,31.4
2015/10/10 14:00:00,4.08,31.5,51.6,30.9,31.3
2015/10/10 14:10:00,4.08,32.0,51.4,31.0,31.4
2015/10/10 14:20:00,4.08,32.0,51.5,31.1,31.4
2015/10/10 14:30:00,4.08,32.0,51.5,31.1,31.5
2015/10/10 14:40:00,4.08,32.0,51.5,31.0,31.2
2015/10/10 14:50:00,4.08,32.0,51.5,30.9,29.8
2015/10/10 15:00:00,4.08,31.5,50.6,30.8,26.7
2015/10/10 15:10:00,4.08,30.5,47.8,30.2,26.5
2015/10/10 15:20:00,4.08,29.0,41.7,28.8,26.8
2015/10/10 15:30:00,4.08,28.0,36.4,27.8,26.5
2015/10/10 15:40:00,4.08,27.5,33.0,26.9,26.9
2015/10/10 15:50:00,4.08,26.5,31.8,26.3,27.0
2015/10/10 16:00:00,4.08,26.0,31.2,25.8,27.1
2015/10/10 16:10:00,4.08,26.0,30.8,25.5,27.0
2015/10/10 16:20:00,4.08,25.5,30.1,25.3,27.1
2015/10/10 16:30:00,4.08,25.5,29.9,25.0,26.9
2015/10/10 16:40:00,4.08,25.5,29.8,25.0,27.0
2015/10/10 16:50:00,4.08,25.5,29.7,24.8,27.0
2015/10/10 17:00:00,4.08,25.0,29.5,24.6,26.8
2015/10/10 17:10:00,4.08,25.0,29.3,24.6,26.9
2015/10/10 17:20:00,4.08,25.0,29.2,24.5,26.9
2015/10/10 17:30:00,4.08,25.0,29.2,24.5,26.9
2015/10/10 17:40:00,4.08,25.0,29.2,24.5,26.8
2015/10/10 17:50:00,4.08,25.0,29.1,24.5,26.8
2015/10/10 18:00:00,4.08,25.0,29.2,24.4,26.7
2015/10/10 18:10:00,4.08,24.5,29.6,24.4,26.7
2015/10/10 18:20:00,4.08,25.0,29.4,24.4,26.7
2015/10/10 18:30:00,4.08,24.5,28.9,24.1,26.4
2015/10/10 18:40:00,4.08,24.5,28.8,24.1,26.3
2015/10/10 18:50:00,4.08,24.5,28.6,24.0,26.2
2015/10/10 19:00:00,4.08,24.5,28.4,23.9,26.1
2015/10/10 19:10:00,4.08,24.5,28.2,24.0,26.2
2015/10/10 19:20:00,4.08,24.5,28.1,24.0,25.9
2015/10/10 19:30:00,4.08,24.5,27.9,24.0,26.1
2015/10/10 19:40:00,4.08,24.5,27.6,23.9,26.1
2015/10/10 19:50:00,4.08,24.5,27.2,23.7,25.8
2015/10/10 20:00:00,4.08,24.0,27.0,23.7,25.9
2015/10/10 20:10:00,4.08,24.0,26.8,23.6,25.8
2015/10/10 20:20:00,4.08,24.0,26.6,23.5,25.7
2015/10/10 20:30:00,4.08,24.0,26.4,23.5,25.6
2015/10/10 20:40:00,4.08,24.0,26.4,23.4,25.6
2015/10/10 20:50:00,4.08,24.0,26.3,23.5,25.6
2015/10/10 21:00:00,4.08,24.0,26.2,23.4,25.6
2015/10/10 21:10:00,4.08,24.0,26.1,23.4,25.5
2015/10/10 21:20:00,4.08,24.0,26.0,23.4,25.5
2015/10/10 21:30:00,4.08,24.0,25.9,23.3,25.4
2015/10/10 21:40:00,4.08,24.0,25.9,23.3,25.4
2015/10/10 21:50:00,4.08,23.5,25.7,23.2,25.3
2015/10/10 22:00:00,4.08,23.5,25.4,23.0,25.0
2015/10/10 22:10:00,4.08,23.5,25.4,23.0,25.0
2015/10/10 22:20:00,4.08,23.5,25.3,23.0,25.0
2015/10/10 22:30:00,4.08,23.5,25.3,23.0,25.0
2015/10/10 22:40:00,4.08,23.5,25.3,23.0,25.0
2015/10/10 22:50:00,4.08,23.5,25.1,22.3,24.9
2015/10/10 23:00:00,4.08,23.5,25.1,22.4,25.0
2015/10/10 23:10:00,4.08,23.5,25.1,22.3,25.0
2015/10/10 23:20:00,4.08,23.5,24.8,22.1,24.8
2015/10/10 23:30:00,4.08,23.5,24.9,22.3,24.9
2015/10/10 23:40:00,4.08,23.5,24.8,22.1,24.7
2015/10/10 23:50:00,4.08,23.0,24.7,22.0,24.7
2015/10/11 00:00:00,4.08,23.0,24.6,21.9,24.6
2015/10/11 00:10:00,4.08,23.0,24.6,21.9,24.6
2015/10/11 00:20:00,4.08,23.0,24.5,21.9,24.6
2015/10/11 00:30:00,4.08,23.0,24.5,21.9,24.6
2015/10/11 00:40:00,4.08,23.0,24.5,21.9,24.5
2015/10/11 00:50:00,4.08,23.0,24.5,21.9,24.4
2015/10/11 01:00:00,4.08,23.0,24.5,21.9,24.3
2015/10/11 01:10:00,4.08,23.0,24.5,21.9,24.4
2015/10/11 01:20:00,4.08,23.0,24.4,21.9,24.4
2015/10/11 01:30:00,4.08,23.0,24.4,21.9,24.3
2015/10/11 01:40:00,4.08,23.0,24.4,21.9,24.2
2015/10/11 01:50:00,4.08,23.0,24.4,21.9,24.1
2015/10/11 02:00:00,4.08,23.0,24.4,22.0,24.2
2015/10/11 02:10:00,4.08,23.0,24.4,21.9,24.2
2015/10/11 02:20:00,4.08,23.0,24.3,21.9,24.1
2015/10/11 02:30:00,4.08,23.0,24.2,21.9,24.0
2015/10/11 02:40:00,4.08,23.0,24.3,22.0,24.1
2015/10/11 02:50:00,4.08,23.0,24.3,22.0,24.0
2015/10/11 03:00:00,4.08,23.0,24.1,21.9,23.9
2015/10/11 03:10:00,4.08,22.5,23.9,21.7,23.7
2015/10/11 03:20:00,4.08,23.0,24.2,21.9,23.9
2015/10/11 03:30:00,4.08,23.0,24.0,21.8,23.8
2015/10/11 03:40:00,4.08,22.5,24.0,21.8,23.8
2015/10/11 03:50:00,4.08,22.5,23.9,21.7,23.7
2015/10/11 04:00:00,4.08,22.5,23.8,21.6,23.6
2015/10/11 04:10:00,4.08,23.0,23.8,21.6,23.6
2015/10/11 04:20:00,4.08,22.5,23.8,21.6,23.5
2015/10/11 04:30:00,4.08,23.0,23.8,21.6,23.5
2015/10/11 04:40:00,4.08,22.5,23.7,21.6,23.6
2015/10/11 04:50:00,4.08,22.5,23.8,21.7,23.8
2015/10/11 05:00:00,4.08,22.5,23.7,21.6,23.8
2015/10/11 05:10:00,4.08,22.5,23.6,21.6,23.7
2015/10/11 05:20:00,4.08,22.5,23.7,21.6,23.7
2015/10/11 05:30:00,4.08,22.5,23.7,21.6,23.6
2015/10/11 05:40:00,4.08,22.5,23.7,21.6,23.6
2015/10/11 05:50:00,4.08,22.5,23.7,21.6,23.6
2015/10/11 06:00:00,4.08,22.5,23.7,21.6,23.7
2015/10/11 06:10:00,4.08,22.5,23.7,21.6,23.6
2015/10/11 06:20:00,4.08,23.0,23.8,21.7,23.7
2015/10/11 06:30:00,4.08,23.0,24.0,21.8,23.8
2015/10/11 06:40:00,4.08,23.0,24.1,21.9,24.0
2015/10/11 06:50:00,4.08,23.0,24.3,22.1,24.3
2015/10/11 07:00:00,4.08,23.0,24.3,22.1,24.1
2015/10/11 07:10:00,4.08,23.5,24.6,22.3,24.1
2015/10/11 07:20:00,4.08,23.5,25.0,22.7,24.2
2015/10/11 07:30:00,4.08,24.0,25.1,22.7,24.2
2015/10/11 07:40:00,4.08,24.0,25.5,23.0,24.4
2015/10/11 07:50:00,4.08,24.0,25.7,23.2,24.5
2015/10/11 08:00:00,4.08,24.5,25.9,23.3,24.6
2015/10/11 08:10:00,4.08,24.5,26.3,23.6,24.8
2015/10/11 08:20:00,4.08,25.0,26.7,23.9,25.0
2015/10/11 08:30:00,4.08,25.5,27.7,24.4,25.1
2015/10/11 08:40:00,4.08,26.0,28.6,24.9,25.4
2015/10/11 08:50:00,4.08,26.5,28.7,25.4,25.6
2015/10/11 09:00:00,4.08,26.5,29.3,25.7,25.6
2015/10/11 09:10:00,4.08,27.5,31.3,26.3,25.9
2015/10/11 09:20:00,4.08,27.5,33.0,26.6,26.1
2015/10/11 09:30:00,4.08,28.0,36.5,27.3,26.2
2015/10/11 09:40:00,4.08,29.0,41.7,27.9,27.0
2015/10/11 09:50:00,4.07,29.5,46.3,28.4,27.2
2015/10/11 10:00:00,4.07,30.0,48.5,29.0,28.2
2015/10/11 10:10:00,4.07,31.0,50.4,29.7,29.3
2015/10/11 10:20:00,4.07,32.0,51.8,30.6,29.7
2015/10/11 10:30:00,4.07,32.5,52.7,31.4,30.5
2015/10/11 10:40:00,4.07,33.5,53.3,32.2,31.5
2015/10/11 10:50:00,4.07,34.5,54.0,33.2,30.9
2015/10/11 11:00:00,4.07,35.0,54.1,33.9,31.5
2015/10/11 11:10:00,4.07,35.0,53.5,34.4,29.4
2015/10/11 11:20:00,4.07,35.0,52.6,34.3,29.0
2015/10/11 11:30:00,4.07,35.0,51.5,34.3,31.2
2015/10/11 11:40:00,4.07,34.5,50.0,34.1,31.6
2015/10/11 11:50:00,4.07,35.0,49.8,34.2,31.3
2015/10/11 12:00:00,4.07,35.0,49.5,34.3,30.3
2015/10/11 12:10:00,4.07,35.0,48.8,34.3,31.7
2015/10/11 12:20:00,4.07,35.0,47.9,34.3,31.0
2015/10/11 12:30:00,4.07,35.0,46.4,34.2,31.7
2015/10/11 12:40:00,4.07,34.5,45.6,33.9,30.4
2015/10/11 12:50:00,4.07,34.0,44.9,33.5,29.1
2015/10/11 13:00:00,4.07,34.0,44.3,33.1,28.6
2015/10/11 13:10:00,4.07,33.0,43.5,32.7,28.3
2015/10/11 13:20:00,4.07,33.0,42.0,32.1,28.1
2015/10/11 13:30:00,4.07,32.5,42.1,31.7,28.0
2015/10/11 13:40:00,4.07,32.0,41.5,31.4,27.9
2015/10/11 13:50:00,4.07,32.0,41.3,31.1,27.9
2015/10/11 14:00:00,4.07,31.5,42.3,30.9,27.6
2015/10/11 14:10:00,4.07,31.5,44.1,30.5,27.6
2015/10/11 14:20:00,4.07,31.0,44.2,30.1,27.2
2015/10/11 14:30:00,4.07,31.0,45.6,29.9,27.1
2015/10/11 14:40:00,4.07,30.5,46.3,29.6,26.9
2015/10/11 14:50:00,4.07,30.5,46.4,29.4,26.8
2015/10/11 15:00:00,4.07,30.0,46.8,29.1,26.7
2015/10/11 15:10:00,4.07,30.0,46.3,28.9,26.8
2015/10/11 15:20:00,4.07,30.0,46.2,28.9,26.6
2015/10/11 15:30:00,4.07,30.0,47.1,28.9,26.7
2015/10/11 15:40:00,4.07,29.5,48.3,28.4,26.3
2015/10/11 15:50:00,4.07,29.5,49.3,28.4,26.5
2015/10/11 16:00:00,4.07,29.0,49.1,28.3,26.4
2015/10/11 16:10:00,4.07,29.0,47.9,28.0,26.0
2015/10/11 16:20:00,4.07,28.5,47.1,27.9,26.2
2015/10/11 16:30:00,4.07,28.5,46.3,27.8,26.1
2015/10/11 16:40:00,4.07,28.5,45.7,27.6,26.1
